RANK_2025,RANK_2024,Institution_Name,Location,Region,SIZE,FOCUS,RES.,STATUS,Academic_Reputation_Score,Academic_Reputation_Rank,Employer_Reputation_Score,Employer_Reputation_Rank,Faculty_Student_Score,Faculty_Student_Rank,Citations_per_Faculty_Score,Citations_per_Faculty_Rank,International_Faculty_Score,International_Faculty_Rank,International_Students_Score,International_Students_Rank,International_Research_Network_Score,International_Research_Network_Rank,Employment_Outcomes_Score,Employment_Outcomes_Rank,Sustainability_Score,Sustainability_Rank,SIZE_numeric,FOCUS_numeric,RES_numeric,STATUS_numeric,Region_Africa,Region_Americas,Region_Asia,Region_Europe,Region_Oceania
875.5,925.5,Okayama University,Japan,Asia,L,FC,VH,A,8.9,601.0,3.7,601.0,61.3,233.0,7.7,701.0,6.1,701.0,6.3,701.0,52.5,701.0,2.9,701.0,14.5,,3,,4,,False,False,True,False,False
875.5,875.5,Oklahoma State University ,United States,Americas,L,FC,HI,A,8.3,601.0,8.1,601.0,9.2,701.0,13.3,663.0,49.9,366.0,6.1,701.0,66.8,526.0,17.3,610.0,9.4,,3,,3,,False,True,False,False,False
875.5,875.5,Pavol Jozef afárik University in Koice,Slovakia,Europe,M,FC,HI,A,4.7,601.0,5.1,601.0,59.7,244.0,3.0,701.0,5.1,701.0,65.3,228.0,41.7,701.0,4.6,701.0,1.0,701.0,2,,3,,False,False,False,True,False
875.5,825.5,Poznan University of Life Sciences,Poland,Europe,M,FO,VH,A,5.6,601.0,2.2,601.0,94.3,67.0,6.4,701.0,1.9,701.0,7.9,701.0,31.0,701.0,3.3,701.0,1.1,701.0,2,1.0,4,,False,False,False,True,False
875.5,975.5,Shahid Beheshti University (SBU),"Iran, Islamic Republic of",Asia,L,FO,VH,A,7.9,601.0,7.3,601.0,4.1,701.0,33.3,397.0,1.6,701.0,1.6,701.0,64.7,563.0,19.0,582.0,1.5,701.0,3,1.0,4,,False,False,True,False,False
875.5,745.5,Swarthmore College,United States,Americas,S,CO,HI,B,3.4,601.0,2.4,601.0,88.8,91.0,11.7,699.0,8.7,701.0,21.6,520.0,12.3,701.0,15.2,652.0,1.0,701.0,1,0.0,3,,False,True,False,False,False
875.5,875.5,Technological University Dublin,Ireland,Europe,L,CO,HI,A,12.6,601.0,13.1,601.0,12.3,701.0,3.1,701.0,31.8,485.0,38.8,362.0,43.9,701.0,16.2,631.0,28.2,461.0,3,0.0,3,,False,False,False,True,False
875.5,975.5,Thapar Institute of Engineering & Technology,India,Asia,M,FO,VH,A,4.7,601.0,4.4,601.0,8.8,701.0,46.1,300.0,5.2,701.0,1.8,701.0,31.1,701.0,3.1,701.0,11.8,,2,1.0,4,,False,False,True,False,False
875.5,825.5,Tokyo University of Agriculture and Technology ,Japan,Asia,M,SP,VH,A,13.8,601.0,7.4,601.0,12.9,701.0,30.5,430.0,5.4,701.0,7.1,701.0,40.4,701.0,1.9,701.0,1.3,701.0,2,,4,,False,False,True,False,False
875.5,775.5,Universidad ORT Uruguay,Uruguay,Americas,S,FO,HI,B,11.2,601.0,12.4,601.0,79.0,145.0,1.1,701.0,15.8,655.0,1.9,701.0,3.4,701.0,5.7,701.0,1.0,701.0,1,1.0,3,,False,True,False,False,False
875.5,875.5,Universita' degli Studi di Ferrara,Italy,Europe,L,FC,HI,A,6.7,601.0,2.6,601.0,2.6,701.0,34.6,386.0,2.9,701.0,3.6,701.0,70.0,487.0,4.1,701.0,27.3,,3,,3,,False,False,False,True,False
875.5,775.5,Université de Nantes,France,Europe,XL,CO,VH,A,10.4,601.0,3.4,601.0,7.8,701.0,21.4,540.0,19.8,601.0,15.1,619.0,87.3,211.0,2.8,701.0,7.5,701.0,4,0.0,4,,False,False,False,True,False
875.5,825.5,Université de Sherbrooke,Canada,Americas,L,FC,HI,A,6.8,601.0,4.2,601.0,18.8,701.0,16.9,604.0,54.7,341.0,7.6,701.0,43.0,701.0,23.4,483.0,8.0,701.0,3,,3,,False,True,False,False,False
875.5,755.5,Université du Québec,Canada,Americas,XL,FC,HI,A,15.3,574.0,7.6,601.0,1.8,701.0,10.9,701.0,32.9,479.0,11.0,699.0,62.6,593.0,21.6,530.0,9.9,,4,,3,,False,True,False,False,False
875.5,775.5,University at Albany SUNY,United States,Americas,L,CO,VH,A,8.1,601.0,4.5,601.0,5.4,701.0,33.9,391.0,3.9,701.0,7.2,701.0,66.0,540.0,4.2,701.0,13.2,,3,0.0,4,,False,True,False,False,False
875.5,825.5,University of Dubai,United Arab Emirates,Asia,S,SP,LO,B,5.2,601.0,4.2,601.0,10.6,701.0,11.0,701.0,100.0,,72.0,204.0,8.2,701.0,10.2,701.0,1.0,701.0,1,,1,,False,False,True,False,False
875.5,975.5,UNIVERSITY OF GDANSK,Poland,Europe,L,CO,VH,A,12.0,601.0,6.2,601.0,34.9,454.0,3.9,701.0,4.8,701.0,2.4,701.0,70.6,476.0,14.1,687.0,25.7,,3,0.0,4,,False,False,False,True,False
875.5,975.5,University of Ghana,Ghana,Africa,XL,FC,HI,A,11.5,601.0,7.6,601.0,1.9,701.0,5.3,701.0,4.5,701.0,1.7,701.0,72.8,443.0,95.4,51.0,7.6,701.0,4,,3,,True,False,False,False,False
875.5,875.5,University of Hertfordshire,United Kingdom,Europe,L,CO,HI,A,4.4,601.0,3.7,601.0,5.9,701.0,5.2,701.0,62.0,316.0,100.0,34.0,58.8,647.0,10.1,701.0,2.1,701.0,3,0.0,3,,False,False,False,True,False
875.5,875.5,University of Lincoln,United Kingdom,Europe,L,CO,HI,A,5.9,601.0,4.7,601.0,7.9,701.0,9.9,701.0,74.0,271.0,47.2,311.0,58.5,650.0,4.8,701.0,10.1,,3,0.0,3,,False,False,False,True,False
875.5,1100.5,University of Mississippi,United States,Americas,L,CO,VH,A,4.2,601.0,2.0,601.0,83.0,118.0,5.5,701.0,6.1,701.0,2.9,701.0,58.0,655.0,3.6,701.0,1.7,701.0,3,0.0,4,,False,True,False,False,False
875.5,875.5,University of Palermo,Italy,Europe,L,CO,VH,A,11.1,601.0,2.3,601.0,4.4,701.0,32.2,408.0,2.4,701.0,1.9,701.0,81.6,293.0,4.5,701.0,5.7,701.0,3,0.0,4,,False,False,False,True,False
875.5,825.5,University of Santo Tomas,Philippines,Asia,XL,FC,MD,B,12.8,601.0,39.9,237.0,12.5,701.0,1.3,701.0,34.9,459.0,5.8,701.0,18.1,701.0,14.1,690.0,2.4,701.0,4,,2,,False,False,True,False,False
875.5,925.5,University of Wroclaw,Poland,Europe,L,CO,VH,A,14.9,587.0,12.6,601.0,32.1,492.0,3.9,701.0,5.0,701.0,8.4,701.0,54.3,701.0,12.0,701.0,9.3,,3,0.0,4,,False,False,False,True,False
875.5,975.5,"Vietnam National University, Hanoi ",Vietnam,Asia,XL,CO,HI,A,15.3,575.0,18.7,472.0,7.6,701.0,2.4,701.0,5.5,701.0,1.2,701.0,61.0,620.0,60.1,202.0,6.4,701.0,4,0.0,3,,False,False,True,False,False
875.5,825.5,Vilnius Gediminas Technical University,Lithuania,Europe,M,SP,VH,A,8.7,601.0,13.8,589.0,37.7,424.0,7.8,701.0,14.7,669.0,32.9,406.0,41.4,701.0,6.9,701.0,2.0,701.0,2,,4,,False,False,False,True,False
875.5,765.5,Virginia Commonwealth University,United States,Americas,L,FC,VH,A,7.1,601.0,8.5,601.0,38.8,405.0,12.8,672.0,9.7,701.0,3.2,701.0,73.5,428.0,8.2,701.0,8.5,,3,,4,,False,True,False,False,False
875.5,975.5,Yildiz Technical University,Turkey,Asia,L,CO,VH,A,9.7,601.0,24.7,386.0,4.2,701.0,12.2,684.0,9.1,701.0,18.5,574.0,38.9,701.0,19.9,566.0,35.1,,3,0.0,4,,False,False,True,False,False
925.5,825.5,Australian Catholic University,Australia,Oceania,L,CO,HI,A,8.2,601.0,8.9,601.0,5.1,701.0,12.1,688.0,71.0,279.0,41.7,340.0,33.9,701.0,1.7,701.0,2.7,701.0,3,0.0,3,,False,False,False,False,True
925.5,925.5,Beijing Jiaotong University,China (Mainland),Asia,L,CO,VH,A,9.7,601.0,5.4,601.0,15.2,701.0,31.8,414.0,4.7,701.0,9.6,701.0,29.1,701.0,9.6,701.0,1.2,701.0,3,0.0,4,,False,False,True,False,False
925.5,875.5,Beijing University of Posts and Telecommunications,China (Mainland),Asia,L,FO,VH,A,3.2,601.0,2.6,601.0,10.2,701.0,49.3,271.0,4.7,701.0,1.7,701.0,18.7,701.0,13.5,701.0,1.4,701.0,3,1.0,4,,False,False,True,False,False
925.5,875.5,Catania University,Italy,Europe,L,FC,VH,A,11.6,601.0,3.0,601.0,5.4,701.0,23.4,517.0,3.5,701.0,4.5,701.0,71.3,465.0,5.7,701.0,3.6,701.0,3,,4,,False,False,False,True,False
925.5,1100.5,Future University in Egypt,Egypt,Africa,M,FO,VH,B,4.8,601.0,34.7,272.0,34.9,453.0,2.0,701.0,11.7,701.0,21.7,519.0,40.0,701.0,2.9,701.0,1.1,701.0,2,1.0,4,,True,False,False,False,False
925.5,1100.5,Gazi Üniversitesi,Turkey,Asia,XL,FC,HI,A,18.6,483.0,15.3,551.0,6.0,701.0,4.4,701.0,1.0,701.0,3.3,701.0,56.0,679.0,18.2,597.0,20.1,,4,,3,,False,False,True,False,False
925.5,1100.5,German Jordanian University,Jordan,Asia,S,FO,VH,A,8.6,601.0,15.1,554.0,21.4,645.0,5.6,701.0,65.3,301.0,16.3,600.0,17.8,701.0,8.5,701.0,1.5,701.0,1,1.0,4,,False,False,True,False,False
925.5,1100.5,Imam Mohammad Ibn Saud Islamic University  IMSIU,Saudi Arabia,Asia,XL,FC,MD,A,14.8,589.0,7.6,601.0,17.4,701.0,1.5,701.0,46.2,389.0,4.2,701.0,41.9,701.0,26.5,447.0,1.0,701.0,4,,2,,False,False,True,False,False
925.5,875.5,Kanazawa University,Japan,Asia,M,FC,VH,A,10.5,601.0,3.9,601.0,55.1,275.0,12.2,686.0,8.1,701.0,5.8,701.0,31.9,701.0,1.8,701.0,1.6,701.0,2,,4,,False,False,True,False,False
925.5,875.5,Karaganda Buketov University,Kazakhstan,Asia,L,FO,HI,B,15.6,563.0,24.5,391.0,41.3,379.0,1.1,701.0,13.1,701.0,5.2,701.0,7.5,701.0,7.8,701.0,1.0,701.0,3,1.0,3,,False,False,True,False,False
925.5,875.5,Kyrgyz-Turkish Manas University,Kyrgyzstan,Asia,S,CO,HI,A,15.1,583.0,10.9,601.0,10.7,701.0,1.7,701.0,90.5,189.0,19.7,549.0,7.1,701.0,5.7,701.0,1.0,701.0,1,0.0,3,,False,False,True,False,False
925.5,825.5,Louisiana State University,United States,Americas,XL,CO,VH,A,9.5,601.0,6.7,601.0,7.8,701.0,12.9,669.0,8.6,701.0,3.8,701.0,52.3,701.0,18.8,589.0,52.8,301.0,4,0.0,4,,False,True,False,False,False
925.5,975.5,Makerere University,Uganda,Africa,XL,FC,HI,A,11.0,601.0,4.2,601.0,3.4,701.0,4.5,701.0,9.6,701.0,7.5,701.0,64.8,560.0,98.3,25.0,3.5,701.0,4,,3,,True,False,False,False,False
925.5,975.5,"Manipal Academy of Higher Education, Manipal, Karnataka, India",India,Asia,L,FO,VH,B,10.9,601.0,8.2,601.0,42.9,365.0,4.4,701.0,1.8,701.0,7.7,701.0,61.2,614.0,6.2,701.0,16.5,,3,1.0,4,,False,False,True,False,False
925.5,875.5,Michigan Technological University,United States,Americas,M,CO,VH,A,4.8,601.0,3.7,601.0,27.1,557.0,28.6,452.0,11.4,701.0,11.1,697.0,52.1,701.0,3.1,701.0,1.9,701.0,2,0.0,4,,False,True,False,False,False
925.5,875.5,National Research Saratov State University,Russia,Europe,M,CO,VH,A,5.0,601.0,2.7,601.0,96.7,51.0,1.7,701.0,3.0,701.0,16.6,593.0,19.1,701.0,1.8,701.0,1.0,701.0,2,0.0,4,,False,False,False,True,False
925.5,925.5,Nicolaus Copernicus University ,Poland,Europe,L,FC,HI,A,7.6,601.0,2.6,601.0,53.2,287.0,4.9,701.0,3.1,701.0,5.3,701.0,81.3,302.0,3.1,701.0,1.7,701.0,3,,3,,False,False,False,True,False
925.5,875.5,North South University,Bangladesh,Asia,L,FO,HI,B,13.3,601.0,48.1,190.0,6.1,701.0,2.7,701.0,7.9,701.0,1.1,701.0,24.5,701.0,6.6,701.0,1.5,701.0,3,1.0,3,,False,False,True,False,False
925.5,925.5,Princess Sumaya University for Technology,Jordan,Asia,S,FO,VH,B,9.1,601.0,25.3,375.0,11.9,701.0,5.1,701.0,47.3,377.0,50.0,294.0,6.0,701.0,5.1,701.0,1.2,701.0,1,1.0,4,,False,False,True,False,False
925.5,825.5,Ritsumeikan Asia Pacific University,Japan,Asia,M,SP,LO,C,6.1,601.0,8.3,601.0,2.6,701.0,2.5,701.0,99.9,85.0,99.4,50.0,3.7,701.0,1.9,701.0,1.0,701.0,2,,1,,False,False,True,False,False
925.5,925.5,Robert Gordon University,United Kingdom,Europe,M,CO,HI,A,3.7,601.0,11.5,601.0,5.6,701.0,5.3,701.0,62.6,312.0,74.1,191.0,35.8,701.0,5.6,701.0,5.8,701.0,2,0.0,3,,False,False,False,True,False
925.5,975.5,South Ural State University (National Research University),Russia,Europe,L,CO,VH,A,8.4,601.0,4.7,601.0,44.1,353.0,3.6,701.0,4.5,701.0,13.4,655.0,84.1,261.0,4.2,701.0,1.6,701.0,3,0.0,4,,False,False,False,True,False
925.5,875.5,Universidad Católica del Uruguay (UCU),Uruguay,Americas,S,CO,MD,B,12.5,601.0,12.8,601.0,64.4,209.0,1.2,701.0,9.5,701.0,2.8,701.0,6.4,701.0,15.1,658.0,1.0,701.0,1,0.0,2,,False,True,False,False,False
925.5,875.5,"Universidad Central ""Marta Abreu"" de Las Villas",Cuba,Americas,M,CO,HI,A,5.3,601.0,1.4,601.0,99.7,31.0,1.2,701.0,1.1,701.0,1.2,701.0,17.4,701.0,21.8,523.0,1.0,701.0,2,0.0,3,,False,True,False,False,False
925.5,735.5,Universidad EAFIT,Colombia,Americas,L,CO,HI,B,12.9,601.0,42.8,215.0,4.9,701.0,2.3,701.0,3.1,701.0,1.4,701.0,11.3,701.0,44.4,289.0,4.8,701.0,3,0.0,3,,False,True,False,False,False
925.5,755.5,Universidad Externado de Colombia ,Colombia,Americas,L,FO,MD,B,13.0,601.0,28.9,326.0,36.4,439.0,1.1,701.0,10.5,701.0,1.5,701.0,4.3,701.0,26.4,449.0,1.0,701.0,3,1.0,2,,False,True,False,False,False
925.5,975.5,Universidad Nacional de Córdoba - UNC,Argentina,Americas,XL,FC,HI,A,26.4,337.0,14.0,583.0,6.2,701.0,1.6,701.0,1.4,701.0,1.5,701.0,44.4,701.0,10.1,701.0,1.7,701.0,4,,3,,False,True,False,False,False
925.5,825.5,Universidad Pontificia Bolivariana ,Colombia,Americas,M,FO,VH,B,8.4,601.0,8.8,601.0,74.7,169.0,1.7,701.0,3.8,701.0,2.3,701.0,10.0,701.0,22.0,521.0,1.6,701.0,2,1.0,4,,False,True,False,False,False
925.5,925.5,Universidade Católica Portuguesa - UCP,Portugal,Europe,M,FO,VH,B,13.0,601.0,13.6,596.0,11.9,701.0,6.1,701.0,9.3,701.0,30.2,428.0,27.8,701.0,43.2,296.0,5.8,701.0,2,1.0,4,,False,False,False,True,False
925.5,925.5,Universidade de Vigo,Spain,Europe,L,CO,VH,A,8.9,601.0,5.3,601.0,9.4,701.0,18.0,583.0,2.1,701.0,4.8,701.0,79.9,325.0,3.8,701.0,39.8,,3,0.0,4,,False,False,False,True,False
925.5,1100.5,Università degli Studi della Tuscia (University of Tuscia),Italy,Europe,M,CO,VH,A,4.6,601.0,1.2,601.0,5.6,701.0,43.6,315.0,13.7,689.0,10.4,701.0,32.4,701.0,2.0,701.0,2.2,701.0,2,0.0,4,,False,False,False,True,False
925.5,925.5,Università degli studi Roma Tre,Italy,Europe,XL,CO,VH,A,17.4,517.0,8.0,601.0,2.2,701.0,12.1,689.0,8.5,701.0,4.2,701.0,62.5,595.0,7.1,701.0,19.7,,4,0.0,4,,False,False,False,True,False
925.5,975.5,University of Calabria,Italy,Europe,M,CO,VH,A,6.8,601.0,2.3,601.0,5.5,701.0,22.6,525.0,8.3,701.0,6.2,701.0,81.4,299.0,1.7,701.0,29.6,,2,0.0,4,,False,False,False,True,False
925.5,875.5,University of East London,United Kingdom,Europe,L,CO,HI,A,3.6,601.0,3.6,601.0,3.1,701.0,6.2,701.0,73.1,274.0,100.0,32.0,33.3,701.0,7.6,701.0,1.1,701.0,3,0.0,3,,False,False,False,True,False
925.5,975.5,University of Lodz,Poland,Europe,L,CO,VH,A,11.5,601.0,4.1,601.0,39.5,393.0,3.4,701.0,4.0,701.0,11.3,692.0,70.9,470.0,16.3,628.0,1.9,701.0,3,0.0,4,,False,False,False,True,False
925.5,875.5,University of Maribor,Slovenia,Europe,L,FC,HI,A,8.0,601.0,6.6,601.0,29.2,530.0,6.8,701.0,1.8,701.0,13.0,658.0,61.0,622.0,33.4,380.0,9.1,,3,,3,,False,False,False,True,False
925.5,925.5,University of Murcia,Spain,Europe,L,FC,VH,A,11.7,601.0,2.9,601.0,24.5,599.0,6.8,701.0,1.7,701.0,3.9,701.0,79.8,326.0,3.7,701.0,44.9,,3,,4,,False,False,False,True,False
925.5,875.5,University of Salford,United Kingdom,Europe,L,CO,HI,A,6.8,601.0,3.9,601.0,6.4,701.0,6.9,701.0,36.7,435.0,69.8,212.0,63.6,579.0,9.6,701.0,5.8,701.0,3,0.0,3,,False,False,False,True,False
925.5,875.5,University Paris 2 Panthéon-Assas,France,Europe,L,SP,VH,A,7.1,601.0,3.5,601.0,62.1,230.0,1.2,701.0,11.8,701.0,26.1,464.0,4.3,701.0,53.1,238.0,1.0,701.0,3,,4,,False,False,False,True,False
925.5,975.5,Viet Nam National University Ho Chi Minh City (VNU-HCM),Vietnam,Asia,XL,CO,VH,A,18.8,481.0,24.6,389.0,5.7,701.0,2.1,701.0,4.2,701.0,1.1,701.0,45.7,701.0,24.9,466.0,4.6,701.0,4,0.0,4,,False,False,True,False,False
925.5,875.5,Worcester Polytechnic Institute,United States,Americas,M,CO,VH,B,3.5,601.0,5.2,601.0,17.4,701.0,26.2,483.0,42.0,410.0,23.5,499.0,25.6,701.0,8.3,701.0,1.9,701.0,2,0.0,4,,False,True,False,False,False
925.5,925.5,Wroclaw University of Science and Technology (WRUST),Poland,Europe,L,SP,VH,A,11.7,601.0,18.9,470.0,33.7,467.0,5.3,701.0,3.4,701.0,5.0,701.0,55.5,683.0,3.2,701.0,1.3,701.0,3,,4,,False,False,False,True,False
925.5,1100.5,Yerevan State University,Armenia,Asia,M,CO,HI,A,7.0,601.0,2.9,601.0,51.4,295.0,1.3,701.0,5.1,701.0,1.7,701.0,20.0,701.0,87.4,92.0,1.0,701.0,2,0.0,3,,False,False,True,False,False
925.5,825.5,Yokohama City University,Japan,Asia,M,FO,VH,A,3.4,601.0,2.4,601.0,96.2,54.0,10.3,701.0,5.4,701.0,2.4,701.0,10.5,701.0,3.1,701.0,1.0,701.0,2,1.0,4,,False,False,True,False,False
975.5,825.5,Almaty Technological University,Kazakhstan,Asia,M,FO,HI,A,6.2,601.0,4.2,601.0,88.1,93.0,1.0,701.0,25.0,536.0,4.8,701.0,2.9,701.0,3.3,701.0,1.1,701.0,2,1.0,3,,False,False,True,False,False
975.5,925.5,Athens University of Economics and Business,Greece,Europe,M,SP,HI,A,7.6,601.0,29.3,323.0,1.7,701.0,20.0,556.0,1.6,701.0,3.1,701.0,14.0,701.0,20.9,547.0,2.4,701.0,2,,3,,False,False,False,True,False
975.5,825.5,Auburn University,United States,Americas,L,CO,VH,A,7.1,601.0,7.7,601.0,7.6,701.0,17.2,597.0,27.6,510.0,6.0,701.0,54.7,701.0,16.4,627.0,10.9,,3,0.0,4,,False,True,False,False,False
975.5,1100.5,Baku State University,Azerbaijan,Asia,L,CO,HI,A,12.9,601.0,5.5,601.0,41.7,373.0,1.4,701.0,5.3,701.0,2.2,701.0,16.7,701.0,47.7,271.0,1.3,701.0,3,0.0,3,,False,False,True,False,False
975.5,1100.5,Bina Nusantara University (BINUS),Indonesia,Asia,L,CO,VH,C,12.5,601.0,21.8,426.0,19.9,678.0,2.1,701.0,34.7,463.0,4.3,701.0,10.7,701.0,12.9,701.0,4.1,701.0,3,0.0,4,,False,False,True,False,False
975.5,825.5,Clark University,United States,Americas,S,CO,VH,B,2.6,601.0,2.5,601.0,18.9,701.0,16.7,608.0,13.2,701.0,84.7,154.0,20.2,701.0,13.6,701.0,6.5,701.0,1,0.0,4,,False,True,False,False,False
975.5,875.5,Clemson University,United States,Americas,L,CO,VH,A,7.3,601.0,7.0,601.0,12.6,701.0,15.2,633.0,11.6,701.0,5.2,701.0,78.5,346.0,7.7,701.0,12.3,,3,0.0,4,,False,True,False,False,False
975.5,925.5,D. Serikbayev East Kazakhstan state technical university,Kazakhstan,Asia,M,CO,MD,A,13.0,601.0,7.7,601.0,64.2,211.0,1.2,701.0,14.4,674.0,2.5,701.0,2.4,701.0,3.5,701.0,1.3,701.0,2,0.0,2,,False,False,True,False,False
975.5,1100.5,Ferdowsi University of Mashhad,"Iran, Islamic Republic of",Asia,L,CO,VH,A,7.0,601.0,6.0,601.0,3.5,701.0,28.2,463.0,1.3,701.0,7.1,701.0,71.7,455.0,5.2,701.0,1.7,701.0,3,0.0,4,,False,False,True,False,False
975.5,1100.5,Financial University under the Government of the Russian Federation,Russia,Europe,L,FO,VH,A,5.3,601.0,9.9,601.0,39.3,397.0,1.6,701.0,4.7,701.0,19.4,557.0,32.4,701.0,47.7,270.0,5.1,701.0,3,1.0,4,,False,False,False,True,False
975.5,925.5,Hallym University ,South Korea,Asia,M,FC,VH,B,2.8,601.0,1.8,601.0,94.4,65.0,6.9,701.0,3.8,701.0,2.2,701.0,5.7,701.0,1.7,701.0,1.1,701.0,2,,4,,False,False,True,False,False
975.5,735.5,Indian Institute of Technology Bhubaneswar,India,Asia,S,FO,VH,A,4.3,601.0,3.5,601.0,10.0,701.0,50.2,260.0,1.5,701.0,1.0,701.0,6.8,701.0,2.1,701.0,1.9,701.0,1,1.0,4,,False,False,True,False,False
975.5,975.5,Khon Kaen University,Thailand,Asia,XL,FC,HI,A,17.2,524.0,10.7,601.0,7.4,701.0,4.4,701.0,5.3,701.0,2.3,701.0,50.9,701.0,4.4,701.0,31.8,431.0,4,,3,,False,False,True,False,False
975.5,975.5,King Mongkut's University of Technology Thonburi ,Thailand,Asia,L,CO,VH,A,13.2,601.0,6.3,601.0,13.3,701.0,8.5,701.0,9.5,701.0,3.2,701.0,36.9,701.0,2.6,701.0,41.0,,3,0.0,4,,False,False,True,False,False
975.5,925.5,Kumamoto University,Japan,Asia,M,FC,VH,A,7.1,601.0,2.8,601.0,55.2,273.0,12.6,677.0,7.2,701.0,3.5,701.0,35.1,701.0,2.9,701.0,8.0,701.0,2,,4,,False,False,True,False,False
975.5,1100.5,Mansoura University,Egypt,Africa,XL,FC,VH,A,14.1,601.0,12.0,601.0,3.3,701.0,2.6,701.0,6.7,701.0,5.7,701.0,74.7,413.0,4.4,701.0,40.4,,4,,4,,True,False,False,False,False
975.5,875.5,Niigata University,Japan,Asia,L,FC,HI,A,4.9,601.0,3.2,601.0,85.3,103.0,3.8,701.0,4.6,701.0,3.1,701.0,18.4,701.0,5.7,701.0,1.8,701.0,3,,3,,False,False,True,False,False
975.5,925.5,Northern Borders University,Saudi Arabia,Asia,L,FC,MD,A,13.1,601.0,4.7,601.0,20.2,666.0,2.1,701.0,98.4,115.0,4.8,701.0,13.1,701.0,2.4,701.0,1.0,701.0,3,,2,,False,False,True,False,False
975.5,925.5,Pontificia Universidad Católica del Ecuador (PUCE),Ecuador,Americas,L,FO,HI,B,17.3,518.0,16.2,524.0,11.5,701.0,1.3,701.0,14.2,677.0,1.7,701.0,27.1,701.0,34.0,370.0,1.0,701.0,3,1.0,3,,False,True,False,False,False
975.5,925.5,Prince of Songkla University,Thailand,Asia,XL,FC,HI,A,21.6,408.0,5.6,601.0,16.4,701.0,3.3,701.0,5.3,701.0,1.9,701.0,40.3,701.0,3.9,701.0,24.2,497.0,4,,3,,False,False,True,False,False
975.5,875.5,"Queen Margaret University , Edinburgh",United Kingdom,Europe,S,FO,VH,A,3.5,601.0,4.3,601.0,5.2,701.0,18.3,579.0,59.9,326.0,73.3,199.0,3.3,701.0,1.4,701.0,1.0,701.0,1,1.0,4,,False,False,False,True,False
975.5,925.5,Riga Stradins University,Latvia,Europe,M,SP,MD,A,6.1,601.0,13.4,601.0,14.1,701.0,1.9,701.0,22.3,565.0,90.8,118.0,15.1,701.0,11.4,701.0,1.1,701.0,2,,2,,False,False,False,True,False
975.5,925.5,S.D. Asfendiyarov Kazakh National Medical University,Kazakhstan,Asia,M,SP,LO,A,6.7,601.0,4.2,601.0,59.7,245.0,1.1,701.0,10.4,701.0,64.7,231.0,3.9,701.0,3.4,701.0,1.1,701.0,2,,1,,False,False,True,False,False
975.5,925.5,Sophia University ,Japan,Asia,L,CO,HI,B,12.7,601.0,19.9,454.0,21.9,640.0,1.8,701.0,34.5,466.0,10.8,701.0,8.6,701.0,11.7,701.0,5.2,701.0,3,0.0,3,,False,False,True,False,False
975.5,875.5,Southern Federal University,Russia,Europe,L,CO,VH,A,6.6,601.0,3.8,601.0,67.9,194.0,1.9,701.0,2.9,701.0,25.2,477.0,40.1,701.0,1.8,701.0,1.2,701.0,3,0.0,4,,False,False,False,True,False
975.5,925.5,St. Louis University,United States,Americas,L,CO,VH,B,4.4,601.0,2.6,601.0,53.2,286.0,13.5,660.0,12.7,701.0,11.0,698.0,28.7,701.0,9.0,701.0,1.7,701.0,3,0.0,4,,False,True,False,False,False
975.5,975.5,The University of Alabama,United States,Americas,XL,CO,VH,A,10.0,601.0,20.3,449.0,5.3,701.0,11.9,697.0,5.3,701.0,2.5,701.0,54.9,699.0,10.7,701.0,6.7,701.0,4,0.0,4,,False,True,False,False,False
975.5,1100.5,The University of Lahore,Pakistan,Asia,L,FO,VH,B,11.1,601.0,19.4,464.0,12.3,701.0,3.3,701.0,4.0,701.0,3.0,701.0,61.4,611.0,2.7,701.0,19.7,,3,1.0,4,,False,False,True,False,False
975.5,925.5,Universidad Autónoma Metropolitana (UAM),Mexico,Americas,XL,FC,HI,A,23.6,371.0,11.3,601.0,3.7,701.0,2.5,701.0,7.8,701.0,1.2,701.0,45.6,701.0,4.6,701.0,9.4,,4,,3,,False,True,False,False,False
975.5,795.5,Universidad de La Sabana,Colombia,Americas,M,FC,HI,B,21.0,418.0,25.5,370.0,14.2,701.0,2.0,701.0,3.9,701.0,1.8,701.0,13.1,701.0,10.5,701.0,1.1,701.0,2,,3,,False,True,False,False,False
975.5,975.5,Universidad de los Andes - Chile,Chile,Americas,M,FC,HI,B,16.4,544.0,18.1,486.0,8.4,701.0,2.8,701.0,12.2,701.0,2.0,701.0,22.6,701.0,38.6,331.0,1.2,701.0,2,,3,,False,True,False,False,False
975.5,825.5,Universidad Técnica Federico Santa María (USM),Chile,Americas,L,FO,VH,B,9.8,601.0,33.0,287.0,3.2,701.0,5.0,701.0,13.8,688.0,1.6,701.0,41.6,701.0,13.1,701.0,7.6,701.0,3,1.0,4,,False,True,False,False,False
975.5,975.5,Université Toulouse 1 Capitole,France,Europe,L,FO,VH,A,13.4,601.0,4.6,601.0,1.7,701.0,6.2,701.0,25.5,526.0,50.2,292.0,52.6,701.0,6.1,701.0,1.8,701.0,3,1.0,4,,False,False,False,True,False
975.5,975.5,Universiti Pendidikan Sultan Idris (UPSI),Malaysia,Asia,M,FO,VH,A,13.1,601.0,9.9,601.0,27.5,554.0,2.7,701.0,21.3,583.0,38.3,366.0,21.1,701.0,3.9,701.0,2.2,701.0,2,1.0,4,,False,False,True,False,False
